cell,n,tail,stat,engine,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
2-2-8,1000,t3,gm_battery,para_boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,1000,t3,gtest,crt_cond,460.45404036311396,459.9266554013553,459.14116642981895,458.69206120616883,458.2292290417278,457.9837948558655,457.78682439280834,457.447488850016,457.0588451661042,456.7600904622577,456.5887030788477,456.40683155580217,456.2034264164321,456.03034281081705,455.9798769818992,455.8370181626265,455.6638174235,455.5715083139628,455.5178678036955,455.2289828511351
2-2-8,1000,t3,gtest,para_boot,476.05752354079254,473.37510397515064,471.96388964577886,470.6340135582749,469.39439491974986,468.37157194661955,467.5372309957805,466.3263558162757,465.766017056906,465.206946273484,464.8726026231868,464.20743909013373,463.6917985544221,463.41009591603574,462.9088370944992,462.53352873266147,462.0336095188238,461.7721946583427,461.17022546489875,460.8122926445391
2-2-8,1000,t3,kl_crossfit,para_boot,2.2260472321120957,1.8265542462853814,1.753713553270172,1.3596477878429067,1.2491583335709733,0.9704756480715299,0.9660151427927602,0.8938047373460445,0.5887253646754327,0.5873008548400688,0.5679738989835781,0.5631386025887147,0.5392057937122343,0.4865064965485016,0.48394855880170085,0.4473128805431281,0.4144249176816469,0.38562613742292434,0.3553733216661177,0.31544280721859913
2-2-8,1000,t3,kl_plugin,crt_cond,0.03411273077276154,0.033025735190388025,0.025008479156183115,0.024678424218353087,0.02445513304392817,0.024276020219079493,0.024177921960600927,0.02373266917191249,0.01681300222713632,0.01663236485944347,0.016475151163708276,0.01635383334478234,0.016180238039218146,0.008930376674870202,0.008847823604253522,0.008800971239070414,0.008769585108194304,0.008671947585171624,0.00862909662225761,0.008596742190265292
2-2-8,1000,t3,kl_plugin,para_boot,0.033571646084254586,0.032696311501654446,0.024756526151931937,0.016936563973449514,0.016772674962493093,0.009248991853999609,0.009215441396856667,0.009105722564804535,0.008948463144120573,0.00888571863410707,0.00874318975852801,0.008689421474682933,0.008649272196687012,0.008606283118704166,0.008521757425425804,0.008484788533355998,0.008390763578709153,0.008278807629572846,0.008258264308076031,0.008242429906617508
2-2-8,1000,t3,kl_split,para_boot,2.6308755014148257,2.1642280312175495,1.6485669462397325,1.5894928925540341,1.1343233153532788,0.6420275082673067,0.555294865174967,0.5166963195600706,0.4776068901495868,0.37060395833649196,0.34527066662231937,0.24341786071733573,0.10024839981401369,0.09760276340042652,0.09300050559277252,0.08974239561915377,0.08741475470986057,0.0856081289252753,0.06203524556846585,0.058181337637952094
2-2-8,1000,t3,slack_plugin,para_boot,0.3829778030442808,0.3829778030442808,0.3829778030442808,0.3722829957711739,0.3722829957711739,0.3722829957711739,0.3016194356779987,0.3016194356779987,0.3016194356779987,0.3016194356779987,0.3004125858978299,0.3004125858978299,0.3004125858978299,0.2999453525664023,0.2999453525664023,0.2999453525664023,0.2999453525664023,0.29929495962817193,0.29929495962817193,0.29929495962817193
2-2-8,2000,none,cf1_margin,para_boot,0.0072416481668614386,0.0072416481668614386,0.0072416481668614386,0.005954464579265152,0.005954464579265152,0.005954464579265152,0.005082022131840138,0.005082022131840138,0.005082022131840138,0.005082022131840138,0.004743292073394007,0.004743292073394007,0.004743292073394007,0.004189511804594811,0.004189511804594811,0.004189511804594811,0.004189511804594811,0.003741756017786064,0.003741756017786064,0.003741756017786064
2-2-8,2000,none,gm_battery,crt_cond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,2000,none,gm_battery,para_boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,2000,none,gtest,crt_cond,1313.1271430433528,1310.243754015373,1308.3607503272533,1307.6193977317462,1306.9524853011199,1306.3305722612834,1305.6362133460125,1305.0755429926587,1304.5271153708593,1304.161848893436,1303.714060252084,1303.0568433939782,1302.7692981815771,1302.5715954102334,1302.0187906654592,1301.6661624821686,1301.344844584476,1301.0285884465038,1300.7425749952743,1300.4937201487264
2-2-8,2000,none,gtest,para_boot,1339.9023295978184,1334.489797547034,1331.3325294116357,1328.361235080167,1326.0531218095841,1324.5800096462085,1322.9294882157783,1321.485421051909,1320.2166702030352,1318.7453325418633,1317.7874076727674,1316.7719915487096,1316.0200033838662,1315.219124597803,1314.2411506474916,1313.8808605131967,1313.0005744606965,1312.4720521127415,1311.7809161876519,1311.0479481687369
2-2-8,2000,none,kl_crossfit,para_boot,0.018903081407114813,0.014666958035486424,0.012227235332119191,0.011416282246872285,0.010101918362930366,0.00916495225386557,0.008669478965246712,0.00807974430478973,0.007570684664427093,0.007229889063544136,0.0069356704569995785,0.006644198535195044,0.006323002091638409,0.006062059305161889,0.005714142519135218,0.005455318361411949,0.005199706330634718,0.004997495153100664,0.0048198118323661224,0.004632939498399698
2-2-8,2000,none,kl_plugin,crt_cond,0.0005870869386967767,0.00035315461847719865,0.0003197598904320526,0.00027307008495449617,0.0002479227888692326,0.00023281942230605785,0.00022451526803046596,0.00021155890234375124,0.00019702400809814278,0.00018567898083676594,0.00018015401159135022,0.00017175783339449833,0.00016557471400859906,0.00016071332545418242,0.00014878278749404523,0.00014100688260357643,0.00013633408736888418,0.0001289263481179503,0.00012326429973685737,0.0001139808336354156
2-2-8,2000,none,kl_plugin,para_boot,0.0005804196345707161,0.0004692114719760831,0.0004020752252928056,0.0003279042941743069,0.00029847214426661464,0.0002691682677356991,0.0002430718517001208,0.000226398025518445,0.0002139740059505518,0.00020676684059167306,0.00018672038834511293,0.000168042122978669,0.0001608424111368303,0.0001516628348152141,0.00013970882720344455,0.0001308225962235657,0.00012573608403370848,0.00011892304351940755,0.00011560873714505311,0.00010941531145116174
2-2-8,2000,none,kl_split,para_boot,0.01889776084751194,0.014703481850990824,0.012312620784839957,0.011533589479340373,0.010236446685450103,0.009202585319701802,0.008715381841837124,0.008148359233600772,0.007619149313419404,0.007255793686916354,0.0069640363611325135,0.006689201236935117,0.00636437414086956,0.00605878729036607,0.00572609924410939,0.005481323925706574,0.005233751518767661,0.005030980616797928,0.004856342482241185,0.004664023573151639
2-2-8,2000,none,slack_plugin,para_boot,0.014483296333722853,0.014483296333722853,0.014483296333722853,0.011908929158530299,0.011908929158530299,0.011908929158530299,0.010164044263680271,0.010164044263680271,0.010164044263680271,0.010164044263680271,0.009486584146788012,0.009486584146788012,0.009486584146788012,0.008379023609189629,0.008379023609189629,0.008379023609189629,0.008379023609189629,0.007483512035572132,0.007483512035572132,0.007483512035572132
2-2-8,2000,t3,cf1_margin,para_boot,0.3106759234203222,0.3106759234203222,0.3106759234203222,0.3090153754542948,0.3090153754542948,0.3090153754542948,0.25283895631401054,0.25283895631401054,0.25283895631401054,0.25283895631401054,0.2509108122223166,0.2509108122223166,0.2509108122223166,0.24930477971307288,0.24930477971307288,0.24930477971307288,0.24930477971307288,0.24878462809541604,0.24878462809541604,0.24878462809541604
2-2-8,2000,t3,gm_battery,crt_cond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,2000,t3,gm_battery,para_boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,2000,t3,gtest,crt_cond,918.7070894707026,916.7185624068372,916.2256311477294,915.1299281185952,914.4815891345578,914.3554390773281,914.0937188583775,913.7267728878303,913.4452053501999,913.1010551844216,912.7307804742923,912.4836922818735,912.2069447017208,912.0539420731388,911.9469444199351,911.8913119874235,911.7609470750111,911.4650043484222,911.4061728927053,911.3083277583778
2-2-8,2000,t3,gtest,para_boot,940.9431908666625,936.1932532884491,933.8751845946003,932.4470965977857,929.7489331443131,928.8716849795115,927.5568830870527,926.4328706988939,925.3620509912016,924.6625487712158,923.9843427526126,923.3030896162467,922.5825265860143,921.9338901450374,921.1980888034985,920.8667177977854,920.6573141074178,919.9335716612087,919.0281406908731,918.4612065427825
2-2-8,2000,t3,kl_crossfit,para_boot,0.5991198101769366,0.5818761287579121,0.5782417716595925,0.5097396440195291,0.47150528858047935,0.19695544961692432,0.18386122343018652,0.18211612621682383,0.18121536768995786,0.18061602212854516,0.16294867681365208,0.16159053062727485,0.15866235963341252,0.143965234610206,0.14339701312152708,0.14271373884601687,0.1417592111852361,0.13986890695821871,0.13833311673701398,0.13778383622567975
2-2-8,2000,t3,kl_plugin,crt_cond,0.01986763016118163,0.019055314088277438,0.018874455070964073,0.018133037917227486,0.018008502138922956,0.0178272162411255,0.017665006220322663,0.01754106779473914,0.017515527787346198,0.017483754752085075,0.01738915052491789,0.017373422628662406,0.017271176050199174,0.01709840688179321,0.01236938827234004,0.012230338110934429,0.011843798959157702,0.011721210683595168,0.004544169623920271,0.004499029468856033
2-2-8,2000,t3,kl_plugin,para_boot,0.024143291088895204,0.022533006301048986,0.020328325668833528,0.01895164914734835,0.01880310830343995,0.01847358576825077,0.018278649167911238,0.010323752170883499,0.010120687977609774,0.010027077772800314,0.009910019775139865,0.009850147021889518,0.009778011978379015,0.009761059221767095,0.009671680333247766,0.009625355584975907,0.009555483770466453,0.009492898560789555,0.009399238777860985,0.0093288739125874
2-2-8,2000,t3,kl_split,para_boot,0.8275335193373138,0.8127920437025129,0.43984536900178345,0.12954863234624958,0.09960480854024037,0.09407594526831603,0.08919294217701373,0.08713234741750138,0.08634478462774081,0.07469819051384977,0.057290239763931515,0.05615041832571191,0.05384103504465432,0.03544162694798071,0.033801144360582194,0.03295999572569687,0.03163610500520932,0.030497022602260917,0.024907804553073187,0.0242471734294808
2-2-8,2000,t3,slack_plugin,para_boot,0.33638992143349633,0.33638992143349633,0.33638992143349633,0.32636408424192287,0.32636408424192287,0.32636408424192287,0.26956680151691004,0.26956680151691004,0.26956680151691004,0.26956680151691004,0.2657105133335221,0.2657105133335221,0.2657105133335221,0.2624984483150346,0.2624984483150346,0.2624984483150346,0.2624984483150346,0.26145814507972104,0.26145814507972104,0.26145814507972104
