kind_orig,kind,noise,n,d,b,method,power,n_reps,null_size,advantage
conf_lin,null_gauss,lognorm,10000,3,0.8,k2,0.055,200,,
conf_lin,null_gauss,lognorm,10000,3,0.9,hsic,0.315,200,,
conf_lin,null_gauss,lognorm,10000,3,0.9,k1,0.075,200,,
conf_lin,null_gauss,lognorm,10000,3,0.9,k2,0.055,200,,
conf_lin,null_gauss,lognorm,10000,5,0.1,hsic,0.245,200,,
conf_lin,null_gauss,lognorm,10000,5,0.1,k1,0.075,200,,
conf_lin,null_gauss,lognorm,10000,5,0.1,k2,0.055,200,,
conf_lin,null_gauss,lognorm,10000,5,0.2,hsic,0.25,200,,
conf_lin,null_gauss,lognorm,10000,5,0.2,k1,0.075,200,,
conf_lin,null_gauss,lognorm,10000,5,0.2,k2,0.055,200,,
conf_lin,null_gauss,lognorm,10000,5,0.3,hsic,0.26,200,,
conf_lin,null_gauss,lognorm,10000,5,0.3,k1,0.075,200,,
conf_lin,null_gauss,lognorm,10000,5,0.3,k2,0.055,200,,
conf_lin,null_gauss,lognorm,10000,5,0.4,hsic,0.27,200,,
conf_lin,null_gauss,lognorm,10000,5,0.4,k1,0.075,200,,
conf_lin,null_gauss,lognorm,10000,5,0.4,k2,0.055,200,,
conf_lin,null_gauss,lognorm,10000,5,0.5,hsic,0.28,200,,
conf_lin,null_gauss,lognorm,10000,5,0.5,k1,0.075,200,,
conf_lin,null_gauss,lognorm,10000,5,0.5,k2,0.055,200,,
conf_lin,null_gauss,lognorm,10000,5,0.6,hsic,0.29,200,,
conf_lin,null_gauss,lognorm,10000,5,0.6,k1,0.075,200,,
conf_lin,null_gauss,lognorm,10000,5,0.6,k2,0.055,200,,
conf_lin,null_gauss,lognorm,10000,5,0.7,hsic,0.3,200,,
conf_lin,null_gauss,lognorm,10000,5,0.7,k1,0.075,200,,
conf_lin,null_gauss,lognorm,10000,5,0.7,k2,0.055,200,,
conf_lin,null_gauss,lognorm,10000,5,0.8,hsic,0.31,200,,
conf_lin,null_gauss,lognorm,10000,5,0.8,k1,0.075,200,,
conf_lin,null_gauss,lognorm,10000,5,0.8,k2,0.055,200,,
conf_lin,null_gauss,lognorm,10000,5,0.9,hsic,0.315,200,,
conf_lin,null_gauss,lognorm,10000,5,0.9,k1,0.075,200,,
conf_lin,null_gauss,lognorm,10000,5,0.9,k2,0.055,200,,
conf_lin,null_gauss,lognorm,20000,2,0.1,hsic,0.22,200,,
conf_lin,null_gauss,lognorm,20000,2,0.1,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,2,0.1,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,2,0.2,hsic,0.235,200,,
conf_lin,null_gauss,lognorm,20000,2,0.2,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,2,0.2,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,2,0.3,hsic,0.27,200,,
conf_lin,null_gauss,lognorm,20000,2,0.3,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,2,0.3,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,2,0.4,hsic,0.29,200,,
conf_lin,null_gauss,lognorm,20000,2,0.4,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,2,0.4,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,2,0.5,hsic,0.305,200,,
conf_lin,null_gauss,lognorm,20000,2,0.5,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,2,0.5,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,2,0.6,hsic,0.315,200,,
conf_lin,null_gauss,lognorm,20000,2,0.6,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,2,0.6,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,2,0.7,hsic,0.325,200,,
conf_lin,null_gauss,lognorm,20000,2,0.7,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,2,0.7,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,2,0.8,hsic,0.35,200,,
conf_lin,null_gauss,lognorm,20000,2,0.8,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,2,0.8,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,2,0.9,hsic,0.355,200,,
conf_lin,null_gauss,lognorm,20000,2,0.9,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,2,0.9,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,3,0.1,hsic,0.22,200,,
conf_lin,null_gauss,lognorm,20000,3,0.1,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,3,0.1,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,3,0.2,hsic,0.235,200,,
conf_lin,null_gauss,lognorm,20000,3,0.2,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,3,0.2,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,3,0.3,hsic,0.27,200,,
conf_lin,null_gauss,lognorm,20000,3,0.3,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,3,0.3,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,3,0.4,hsic,0.29,200,,
conf_lin,null_gauss,lognorm,20000,3,0.4,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,3,0.4,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,3,0.5,hsic,0.305,200,,
conf_lin,null_gauss,lognorm,20000,3,0.5,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,3,0.5,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,3,0.6,hsic,0.315,200,,
conf_lin,null_gauss,lognorm,20000,3,0.6,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,3,0.6,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,3,0.7,hsic,0.325,200,,
conf_lin,null_gauss,lognorm,20000,3,0.7,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,3,0.7,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,3,0.8,hsic,0.35,200,,
conf_lin,null_gauss,lognorm,20000,3,0.8,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,3,0.8,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,3,0.9,hsic,0.355,200,,
conf_lin,null_gauss,lognorm,20000,3,0.9,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,3,0.9,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,5,0.1,hsic,0.22,200,,
conf_lin,null_gauss,lognorm,20000,5,0.1,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,5,0.1,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,5,0.2,hsic,0.235,200,,
conf_lin,null_gauss,lognorm,20000,5,0.2,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,5,0.2,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,5,0.3,hsic,0.27,200,,
conf_lin,null_gauss,lognorm,20000,5,0.3,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,5,0.3,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,5,0.4,hsic,0.29,200,,
conf_lin,null_gauss,lognorm,20000,5,0.4,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,5,0.4,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,5,0.5,hsic,0.305,200,,
conf_lin,null_gauss,lognorm,20000,5,0.5,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,5,0.5,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,5,0.6,hsic,0.315,200,,
conf_lin,null_gauss,lognorm,20000,5,0.6,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,5,0.6,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,5,0.7,hsic,0.325,200,,
conf_lin,null_gauss,lognorm,20000,5,0.7,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,5,0.7,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,5,0.8,hsic,0.35,200,,
conf_lin,null_gauss,lognorm,20000,5,0.8,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,5,0.8,k2,0.065,200,,
conf_lin,null_gauss,lognorm,20000,5,0.9,hsic,0.355,200,,
conf_lin,null_gauss,lognorm,20000,5,0.9,k1,0.105,200,,
conf_lin,null_gauss,lognorm,20000,5,0.9,k2,0.065,200,,
conf_lin,null_gauss,t3,500,2,0.1,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,2,0.1,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,2,0.1,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,2,0.2,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,2,0.2,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,2,0.2,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,2,0.3,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,2,0.3,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,2,0.3,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,2,0.4,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,2,0.4,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,2,0.4,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,2,0.5,hsic,0.11,200,0.0,0.11
conf_lin,null_gauss,t3,500,2,0.5,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,2,0.5,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,2,0.6,hsic,0.11,200,0.0,0.11
conf_lin,null_gauss,t3,500,2,0.6,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,2,0.6,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,2,0.7,hsic,0.11,200,0.0,0.11
conf_lin,null_gauss,t3,500,2,0.7,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,2,0.7,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,2,0.8,hsic,0.125,200,0.0,0.125
conf_lin,null_gauss,t3,500,2,0.8,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,2,0.8,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,2,0.9,hsic,0.125,200,0.0,0.125
conf_lin,null_gauss,t3,500,2,0.9,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,2,0.9,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,3,0.1,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,3,0.1,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,3,0.1,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,3,0.2,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,3,0.2,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,3,0.2,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,3,0.3,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,3,0.3,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,3,0.3,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,3,0.4,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,3,0.4,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,3,0.4,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,3,0.5,hsic,0.11,200,0.0,0.11
conf_lin,null_gauss,t3,500,3,0.5,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,3,0.5,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,3,0.6,hsic,0.11,200,0.0,0.11
conf_lin,null_gauss,t3,500,3,0.6,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,3,0.6,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,3,0.7,hsic,0.11,200,0.0,0.11
conf_lin,null_gauss,t3,500,3,0.7,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,3,0.7,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,3,0.8,hsic,0.125,200,0.0,0.125
conf_lin,null_gauss,t3,500,3,0.8,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,3,0.8,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,3,0.9,hsic,0.125,200,0.0,0.125
conf_lin,null_gauss,t3,500,3,0.9,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,3,0.9,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,5,0.1,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,5,0.1,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,5,0.1,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,5,0.2,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,5,0.2,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,5,0.2,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,5,0.3,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,5,0.3,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,5,0.3,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,5,0.4,hsic,0.105,200,0.0,0.105
conf_lin,null_gauss,t3,500,5,0.4,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,5,0.4,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,5,0.5,hsic,0.11,200,0.0,0.11
conf_lin,null_gauss,t3,500,5,0.5,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,5,0.5,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,5,0.6,hsic,0.11,200,0.0,0.11
conf_lin,null_gauss,t3,500,5,0.6,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,5,0.6,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,5,0.7,hsic,0.11,200,0.0,0.11
conf_lin,null_gauss,t3,500,5,0.7,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,5,0.7,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,5,0.8,hsic,0.125,200,0.0,0.125
conf_lin,null_gauss,t3,500,5,0.8,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,5,0.8,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,500,5,0.9,hsic,0.125,200,0.0,0.125
conf_lin,null_gauss,t3,500,5,0.9,k1,0.005,200,0.0,0.005
conf_lin,null_gauss,t3,500,5,0.9,k2,0.03,200,0.1,-0.07
conf_lin,null_gauss,t3,2000,2,0.1,hsic,0.13,200,0.0,0.13
conf_lin,null_gauss,t3,2000,2,0.1,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,2,0.1,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,2,0.2,hsic,0.13,200,0.0,0.13
conf_lin,null_gauss,t3,2000,2,0.2,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,2,0.2,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,2,0.3,hsic,0.14,200,0.0,0.14
conf_lin,null_gauss,t3,2000,2,0.3,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,2,0.3,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,2,0.4,hsic,0.14,200,0.0,0.14
conf_lin,null_gauss,t3,2000,2,0.4,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,2,0.4,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,2,0.5,hsic,0.14,200,0.0,0.14
conf_lin,null_gauss,t3,2000,2,0.5,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,2,0.5,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,2,0.6,hsic,0.15,200,0.0,0.15
conf_lin,null_gauss,t3,2000,2,0.6,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,2,0.6,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,2,0.7,hsic,0.165,200,0.0,0.165
conf_lin,null_gauss,t3,2000,2,0.7,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,2,0.7,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,2,0.8,hsic,0.165,200,0.0,0.165
conf_lin,null_gauss,t3,2000,2,0.8,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,2,0.8,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,2,0.9,hsic,0.175,200,0.0,0.175
conf_lin,null_gauss,t3,2000,2,0.9,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,2,0.9,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,3,0.1,hsic,0.13,200,0.0,0.13
conf_lin,null_gauss,t3,2000,3,0.1,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,3,0.1,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,3,0.2,hsic,0.13,200,0.0,0.13
conf_lin,null_gauss,t3,2000,3,0.2,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,3,0.2,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,3,0.3,hsic,0.14,200,0.0,0.14
conf_lin,null_gauss,t3,2000,3,0.3,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,3,0.3,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,3,0.4,hsic,0.14,200,0.0,0.14
conf_lin,null_gauss,t3,2000,3,0.4,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,3,0.4,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,3,0.5,hsic,0.14,200,0.0,0.14
conf_lin,null_gauss,t3,2000,3,0.5,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,3,0.5,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,3,0.6,hsic,0.15,200,0.0,0.15
conf_lin,null_gauss,t3,2000,3,0.6,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,3,0.6,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,3,0.7,hsic,0.165,200,0.0,0.165
conf_lin,null_gauss,t3,2000,3,0.7,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,3,0.7,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,3,0.8,hsic,0.165,200,0.0,0.165
conf_lin,null_gauss,t3,2000,3,0.8,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,3,0.8,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,3,0.9,hsic,0.175,200,0.0,0.175
conf_lin,null_gauss,t3,2000,3,0.9,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,3,0.9,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,5,0.1,hsic,0.13,200,0.0,0.13
conf_lin,null_gauss,t3,2000,5,0.1,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,5,0.1,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,5,0.2,hsic,0.13,200,0.0,0.13
conf_lin,null_gauss,t3,2000,5,0.2,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,5,0.2,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,5,0.3,hsic,0.14,200,0.0,0.14
conf_lin,null_gauss,t3,2000,5,0.3,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,5,0.3,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,5,0.4,hsic,0.14,200,0.0,0.14
conf_lin,null_gauss,t3,2000,5,0.4,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,5,0.4,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,5,0.5,hsic,0.14,200,0.0,0.14
conf_lin,null_gauss,t3,2000,5,0.5,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,5,0.5,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,5,0.6,hsic,0.15,200,0.0,0.15
conf_lin,null_gauss,t3,2000,5,0.6,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,5,0.6,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,5,0.7,hsic,0.165,200,0.0,0.165
conf_lin,null_gauss,t3,2000,5,0.7,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,5,0.7,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,5,0.8,hsic,0.165,200,0.0,0.165
conf_lin,null_gauss,t3,2000,5,0.8,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,5,0.8,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,2000,5,0.9,hsic,0.175,200,0.0,0.175
conf_lin,null_gauss,t3,2000,5,0.9,k1,0.0,200,0.01,-0.01
conf_lin,null_gauss,t3,2000,5,0.9,k2,0.02,200,0.13,-0.11
conf_lin,null_gauss,t3,5000,2,0.1,hsic,0.16,200,,
conf_lin,null_gauss,t3,5000,2,0.1,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,2,0.1,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,2,0.2,hsic,0.16,200,,
conf_lin,null_gauss,t3,5000,2,0.2,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,2,0.2,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,2,0.3,hsic,0.165,200,,
conf_lin,null_gauss,t3,5000,2,0.3,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,2,0.3,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,2,0.4,hsic,0.165,200,,
conf_lin,null_gauss,t3,5000,2,0.4,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,2,0.4,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,2,0.5,hsic,0.175,200,,
conf_lin,null_gauss,t3,5000,2,0.5,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,2,0.5,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,2,0.6,hsic,0.175,200,,
conf_lin,null_gauss,t3,5000,2,0.6,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,2,0.6,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,2,0.7,hsic,0.175,200,,
conf_lin,null_gauss,t3,5000,2,0.7,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,2,0.7,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,2,0.8,hsic,0.18,200,,
conf_lin,null_gauss,t3,5000,2,0.8,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,2,0.8,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,2,0.9,hsic,0.185,200,,
conf_lin,null_gauss,t3,5000,2,0.9,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,2,0.9,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,3,0.1,hsic,0.16,200,,
conf_lin,null_gauss,t3,5000,3,0.1,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,3,0.1,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,3,0.2,hsic,0.16,200,,
conf_lin,null_gauss,t3,5000,3,0.2,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,3,0.2,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,3,0.3,hsic,0.165,200,,
conf_lin,null_gauss,t3,5000,3,0.3,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,3,0.3,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,3,0.4,hsic,0.165,200,,
conf_lin,null_gauss,t3,5000,3,0.4,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,3,0.4,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,3,0.5,hsic,0.175,200,,
conf_lin,null_gauss,t3,5000,3,0.5,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,3,0.5,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,3,0.6,hsic,0.175,200,,
conf_lin,null_gauss,t3,5000,3,0.6,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,3,0.6,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,3,0.7,hsic,0.175,200,,
conf_lin,null_gauss,t3,5000,3,0.7,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,3,0.7,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,3,0.8,hsic,0.18,200,,
conf_lin,null_gauss,t3,5000,3,0.8,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,3,0.8,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,3,0.9,hsic,0.185,200,,
conf_lin,null_gauss,t3,5000,3,0.9,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,3,0.9,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,5,0.1,hsic,0.16,200,,
conf_lin,null_gauss,t3,5000,5,0.1,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,5,0.1,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,5,0.2,hsic,0.16,200,,
conf_lin,null_gauss,t3,5000,5,0.2,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,5,0.2,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,5,0.3,hsic,0.165,200,,
conf_lin,null_gauss,t3,5000,5,0.3,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,5,0.3,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,5,0.4,hsic,0.165,200,,
conf_lin,null_gauss,t3,5000,5,0.4,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,5,0.4,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,5,0.5,hsic,0.175,200,,
conf_lin,null_gauss,t3,5000,5,0.5,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,5,0.5,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,5,0.6,hsic,0.175,200,,
conf_lin,null_gauss,t3,5000,5,0.6,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,5,0.6,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,5,0.7,hsic,0.175,200,,
conf_lin,null_gauss,t3,5000,5,0.7,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,5,0.7,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,5,0.8,hsic,0.18,200,,
conf_lin,null_gauss,t3,5000,5,0.8,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,5,0.8,k2,0.015,200,,
conf_lin,null_gauss,t3,5000,5,0.9,hsic,0.185,200,,
conf_lin,null_gauss,t3,5000,5,0.9,k1,0.47,200,,
conf_lin,null_gauss,t3,5000,5,0.9,k2,0.015,200,,
conf_lin,null_gauss,t3,10000,2,0.1,hsic,0.195,200,,
conf_lin,null_gauss,t3,10000,2,0.1,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,2,0.1,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,2,0.2,hsic,0.195,200,,
conf_lin,null_gauss,t3,10000,2,0.2,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,2,0.2,k2,0.02,200,,
