adv_id,n,d,noise,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
B1_selection_trunc,5000,2,gauss,900047,k1,0.05,99,0.0026646954226047237,0.016634296267858284,0.015122095101203659,0.014723093135933452,0.01234070671809906,0.011424992895591624,0.011167620319803673,0.011091028057907959,0.010799831985348174,0.010686708506277065,0.010625890124884352,0.010478459949029295,0.010449653019284466,0.010366333560662744,0.010084758927112913,0.00998070082012903,0.009935729206502208,0.00993306549131634,0.009735342979334094,0.009507614918521368,0.009489130215460828
B1_selection_trunc,5000,2,gauss,900047,k2,0.05,99,0.0775045764257503,0.2346331518418157,0.2289770425478936,0.2190885048696783,0.17757251307539712,0.1689830884941734,0.16367791468426232,0.157093760725679,0.15411941260576673,0.15254765869980652,0.14494407311372243,0.1426439755008969,0.13965661168593269,0.1370015336980602,0.1367183680104721,0.12570861176581022,0.12027030822146831,0.11900527267809068,0.11635571863771972,0.11593809228400584,0.11289598764065933
B1_selection_trunc,5000,2,gauss,900047,hsic,0.0,99,0.0010505480289135594,0.0036636296694828245,0.0033119610793016876,0.003144824044439939,0.0030681752387942277,0.003058008513922146,0.0030452831335621242,0.0028006140471559275,0.0027661202482154156,0.0025552450864179564,0.002401154929372969,0.002397402068184858,0.0023617664604815955,0.0023345984422885767,0.0022075078394370594,0.0021436862558801054,0.002014392268092054,0.001996419602053716,0.0019661043869618417,0.001964028245743299,0.0018899545467516124
B1_selection_trunc,5000,2,gauss,900048,k1,0.05,99,0.0025990146634849998,0.017258390769427145,0.012907369079076192,0.012577161160265193,0.011389196140350055,0.011261305745140837,0.011011879527340285,0.010846790613467605,0.010232046301218434,0.010190433866911097,0.00996954047798293,0.009833769908824452,0.00978916236453331,0.009745904093096835,0.009429890213186187,0.009236843088367253,0.008940093611862432,0.008877897902069387,0.008863150857739255,0.008831342053379432,0.008828838315101395
B1_selection_trunc,5000,2,gauss,900048,k2,0.05,99,0.06661978357898606,0.24732218669870096,0.18045491900298086,0.1751215294482108,0.168600122682802,0.14253137689571005,0.1357851678919176,0.13437140022397417,0.1311864911031165,0.12489910270087554,0.12427598386699963,0.12210512704044922,0.12176021118194075,0.12067650250348766,0.11508577325182608,0.11449702067666308,0.11276551636744563,0.1120059789700871,0.11192501807695289,0.11190259204167216,0.11051547639016639
B1_selection_trunc,5000,2,gauss,900048,hsic,0.0,99,0.00088181430458673,0.0035663132055345995,0.003391795218464823,0.0029768973991230498,0.0029249093194166115,0.0029077292018822383,0.0029052032796851686,0.002782077604308315,0.0027816626580450298,0.0027415599474372833,0.002475031730072373,0.0023521496086247773,0.0022915072422769866,0.002288538271684588,0.0022200144589405086,0.0022050233311067652,0.0022028098490449793,0.002158081512609511,0.0021562680087482988,0.0021200356470933153,0.002109905067561789
B1_selection_trunc,5000,2,gauss,900049,k1,0.05,99,0.0031450793512332043,0.01422909429345598,0.013578518692944463,0.01356763840755082,0.01337081085006886,0.012959949900807066,0.012871386308008992,0.012681748843972662,0.012442905705098317,0.01176344979873356,0.011665771755428267,0.011394396722428812,0.011386211415043368,0.011274131888666772,0.010895341322570529,0.010801527888478213,0.01070486353613298,0.010477585199991535,0.010426769665298541,0.010127609568141738,0.01005977545258152
B1_selection_trunc,5000,2,gauss,900049,k2,0.05,99,0.0700139601928909,0.2161893245867664,0.18066319297861655,0.163302322148262,0.1609594045888878,0.15158909861068012,0.1490379125066827,0.14165884213002544,0.1410136952107408,0.14053270417003896,0.13954927600286382,0.13857966279911743,0.1380679433222941,0.1291522394617816,0.1279469730598035,0.12685066012027704,0.12536566733191928,0.12392822154238049,0.12279210283314329,0.1221605214966781,0.12057027564127051
B1_selection_trunc,5000,2,gauss,900049,hsic,0.0,99,0.00024852365893291876,0.0026707999795972156,0.0025830177718872637,0.002478089436680285,0.002444042174653059,0.0021944884462512387,0.0019704932610653367,0.0019131685967861355,0.0018708437933034495,0.0018235909672715486,0.0017899607701753503,0.0017898869743963822,0.00174251284323785,0.001656079290175886,0.001627262481929123,0.001557710083964255,0.0014462871141817872,0.0013907672658056722,0.0013862460777023151,0.0013500370149804374,0.0013081682882781361
B1_selection_trunc,5000,2,gauss,900050,k1,0.05,99,0.0027184096497836485,0.017054201486934484,0.01581058387423573,0.015600251063274118,0.014403965960252618,0.014094641161282229,0.012896408406120718,0.012835169241575128,0.012794293356728992,0.012336859049085547,0.011477606078846514,0.011471387483668938,0.011451425932844539,0.011191003157487667,0.010531287491259311,0.010240549523247044,0.009949398620750838,0.009877761195956958,0.009772606757905922,0.009539052009356341,0.009496026630603005
B1_selection_trunc,5000,2,gauss,900050,k2,0.05,99,0.05500219027756755,0.22832468024959895,0.18619874638746098,0.18562416093143044,0.16793173265786315,0.1619733376067002,0.1602779570710823,0.14680027113828514,0.14650772080153868,0.13987053563865878,0.13894209401207855,0.13483869138916002,0.12247024754952891,0.12228150727196316,0.12088619002750774,0.11868380481006612,0.11852972813855768,0.11545268536225088,0.11423433547776426,0.11360712359318907,0.11049395129418772
B1_selection_trunc,5000,2,gauss,900050,hsic,0.0,99,0.0017680566649937674,0.00319453335855236,0.003138540783177936,0.00294539795786619,0.0028071213601379794,0.002699033602467649,0.0026851773624667727,0.002657854872231699,0.0026125135989124005,0.002592811599017519,0.002582875873563576,0.0025285700213133104,0.002512332265547239,0.0025086094233033635,0.0024456158406966763,0.002445307079766779,0.0024077162752684004,0.002397038775907269,0.002372937843807287,0.00234699175716445,0.0023300757137680104
B1_selection_trunc,5000,2,gauss,900051,k1,0.05,99,0.0038501442952216802,0.016685467939407728,0.013843328841654401,0.013781354057879946,0.013240765868085091,0.013156792403637096,0.01177659583729107,0.011015571883614905,0.010713811769674897,0.010419335663289675,0.010402010766027092,0.010177874815619714,0.01007019118869712,0.010029126081378403,0.009829205696685661,0.009727178177630913,0.009551807429440395,0.009382053920073297,0.009305091030618606,0.009295788060534882,0.009221430196341474
B1_selection_trunc,5000,2,gauss,900051,k2,0.05,99,0.04200475036589764,0.2464092083290718,0.16159203729885263,0.16112997839024273,0.15022627114537987,0.14943290567621162,0.14520503374265695,0.14507284680864282,0.14008839733857165,0.13971689848304086,0.13958735853152018,0.13704873494816877,0.1370309670883832,0.13264415965907767,0.12909935798736738,0.12628377540856559,0.12536499770098322,0.12488292626170122,0.1222390053764959,0.11970242201427067,0.11893565292918669
B1_selection_trunc,5000,2,gauss,900051,hsic,0.0,99,0.001325315950356476,0.005049803714845993,0.004241489254375193,0.004061835614553644,0.0034631065807825506,0.003410345549195893,0.003393653260702601,0.003290054657290075,0.003280789700039965,0.0032637860460492762,0.003032894421646627,0.002967168802307074,0.002965727280137358,0.002934811705248649,0.0026624602544727373,0.002604897715353025,0.0025603539956673424,0.002539610935749787,0.002425039293799855,0.0024034354191509698,0.0023861092060017876
